t_s,nx_px,pot_px,err_pred_px,omega_out,pot_raw,pot_vel,frame_age_us
289.5520,-1.06,-65.91,-24.34,-4,1868,-341,6576
289.6137,-38.41,-46.02,-66.87,-30,1919,1588,6591
289.6850,-61.00,-5.46,-84.82,-44,2023,1627,6789
289.7469,-57.80,46.41,-61.05,-34,2156,1651,6805
289.8186,-23.07,68.64,-5.76,-4,2213,532,6807
289.8802,12.06,69.03,44.18,9,2214,-152,8898
289.9520,49.55,41.34,82.24,38,2143,-1700,6377
290.0137,57.72,-12.87,57.72,27,2004,-1389,6642
290.0855,55.18,-42.51,44.65,28,1928,-1006,6065
290.1469,16.32,-65.52,-18.94,-4,1869,-241,6082
290.2189,-19.61,-47.58,-49.02,-27,1915,1683,6215
290.2805,-46.46,-18.33,-85.70,-33,1990,1422,6326
290.3521,-53.04,23.79,-61.63,-37,2098,2007,6472
290.4137,-41.45,62.40,-34.09,-19,2197,1043,6693
290.4858,-0.22,71.76,34.50,7,2221,-98,6339
290.5469,30.59,50.31,60.16,28,2166,-1186,7738
290.6185,61.30,6.24,92.38,41,2053,-2407,6714
290.6803,47.87,-39.39,49.10,24,1936,-1410,6624
290.7517,33.16,-62.40,26.22,14,1877,-1055,6112
290.8137,-15.11,-65.91,-49.09,-17,1868,513,6620
290.8854,-37.87,-36.27,-62.86,-33,1944,1831,6401
290.9469,-63.44,2.34,-87.88,-44,2043,2107,6260
291.0182,-45.71,50.31,-42.78,-20,2166,1217,6326
291.0804,-19.13,68.25,4.83,-8,2212,503,8120
291.1517,18.07,60.84,45.85,22,2193,-1021,6967
291.2137,46.05,26.52,79.91,35,2105,-1507,9099
291.2855,58.79,-15.99,75.06,42,1996,-1811,6457
291.3469,37.65,-57.33,32.43,21,1890,-2268,6332
291.4182,5.44,-66.30,-25.04,-8,1867,-315,7453
291.4803,-27.76,-49.53,-59.54,-26,1910,952,7613
291.5520,-55.75,-7.41,-81.39,-41,2018,1907,6255
291.6137,-51.14,30.03,-59.02,-31,2114,1486,7674
291.6853,-33.00,67.86,-15.01,-15,2211,1163,8207
291.7470,5.76,64.74,33.45,15,2203,-659,6878
291.8182,37.36,42.51,81.45,30,2146,-1574,7282
291.8804,54.82,-2.73,75.12,35,2030,-1898,7759
291.9518,56.44,-42.12,64.35,31,1929,-1634,6361
292.0137,16.02,-63.18,-5.70,11,1875,-928,8101
292.0853,-14.57,-64.35,-41.29,-10,1872,23,6951
292.1470,-46.48,-28.86,-76.75,-35,1963,1345,6783
292.2191,-67.68,19.89,-73.72,-43,2088,2063,7178
292.2803,-45.62,55.38,-39.94,-23,2179,1467,6814
292.3517,-8.05,71.76,19.85,-4,2221,431,6968
292.4137,24.23,53.04,54.25,26,2173,-855,9388
292.4853,54.18,18.72,82.27,42,2085,-1928,7030
292.5470,55.79,-21.06,71.08,34,1983,-1986,8168
292.6190,32.42,-57.72,16.76,10,1889,-608,6704
292.6803,3.79,-65.52,-21.64,-9,1869,-130,6581
292.7518,-38.53,-36.66,-73.86,-35,1943,2605,6166
292.8137,-48.95,-8.19,-69.80,-34,2016,1610,6682
292.8854,-57.95,45.24,-66.89,-35,2153,1863,6593
292.9470,-25.00,70.20,-9.10,-4,2217,657,8483
293.0191,12.84,65.52,46.32,19,2205,-597,6488
293.0821,38.89,40.56,39.59,14,2141,-1071,7435
293.1527,86.51,3.12,112.06,54,2045,-2426,11073
293.2137,54.82,-41.73,35.79,42,1930,-2159,7871
293.2854,14.30,-62.79,-8.81,-6,1876,153,6752
293.3470,-8.62,-56.16,-38.88,-10,1893,199,11980
293.4190,-57.67,-19.89,-101.53,-44,1986,2026,10118
293.4805,-46.23,25.74,-49.59,-36,2103,1942,8151
293.5523,-44.54,58.11,-45.87,-25,2186,1391,9670
293.6138,7.54,75.27,40.90,8,2230,10,7994
293.6854,22.52,54.60,38.46,23,2177,-1199,6324
293.7472,65.79,20.28,86.51,36,2089,-1481,7991
293.8191,76.04,-39.00,57.20,36,1937,-2029,7358
293.8803,35.41,-55.38,19.19,14,1895,-524,6322
293.9520,1.97,-61.23,-45.05,-16,1880,515,7053
294.0136,-31.12,-41.34,-58.01,-31,1931,1265,6178
294.0854,-66.03,-1.56,-95.69,-45,2033,1690,6427
294.1470,-52.29,42.12,-54.40,-31,2145,1598,9027
294.2192,-1.02,73.32,27.86,15,2225,-63,6970
294.2803,3.58,61.23,21.46,7,2194,-587,6537
294.3522,59.29,27.30,103.44,52,2107,-1552,7964
294.4136,51.73,-16.77,61.15,29,1994,-1292,6686
294.4859,45.41,-52.65,41.61,21,1902,-1002,6977
294.5470,7.45,-64.35,-20.66,4,1872,11,9078
294.6191,-24.86,-58.50,-54.47,-21,1887,798,8991
294.6803,-52.64,-12.48,-81.43,-38,2005,1415,8904
294.7556,-57.41,38.22,-62.52,-29,2135,1605,8037
294.8137,-37.56,67.47,-25.21,-17,2210,1070,11072
294.8853,8.70,70.59,41.29,17,2218,-258,12113
294.9471,28.09,41.73,57.34,23,2144,-1232,8120
295.0195,64.07,3.51,98.09,41,2046,-3348,7130
295.0803,42.24,-44.46,34.51,20,1923,-1331,12057
295.1527,28.21,-62.40,13.51,8,1877,96,8606
295.2136,-13.89,-60.45,-47.77,-19,1882,59,6584
295.2856,-39.34,-27.69,-63.25,-31,1966,1212,8366
295.3471,-64.15,3.90,-88.64,-41,2047,2044,7546
295.4187,-49.65,56.94,-37.46,-27,2183,1434,6510
295.4803,-7.21,72.15,19.98,9,2222,83,8955
295.5535,18.27,55.77,49.04,21,2180,-237,8346
295.6137,57.69,21.84,93.22,43,2093,-1586,6692
295.6843,59.47,-26.52,70.36,34,1969,-1518,6247
295.7471,34.84,-57.72,24.57,17,1889,-1003,7051
295.8192,4.36,-68.25,-26.10,-5,1862,-1069,6592
295.8805,-37.94,-48.75,-70.46,-28,1912,1538,6348
