t_s,nx_px,pot_px,err_pred_px,omega_out,pot_raw,pot_vel,frame_age_us
341.8218,35.26,12.09,44.01,21,2068,-1215,7023
341.8841,40.49,-19.11,47.51,23,1988,-1167,6346
341.9547,27.97,-19.11,26.91,23,1988,-1167,6647
342.0174,15.72,-62.01,11.43,9,1878,-609,7073
342.0884,9.92,-69.42,4.40,4,1859,-1016,6193
342.1507,-15.93,-67.08,-30.79,-11,1865,215,6613
342.2216,-26.35,-52.26,-37.05,-20,1903,13,7034
342.2841,-32.20,-26.13,-41.76,-19,1970,833,6473
342.3548,-45.85,-13.26,-56.50,-23,2003,1059,6946
342.4175,-35.64,16.77,-36.38,-27,2080,1635,7084
342.4886,-32.03,44.07,-31.31,-17,2150,701,6538
342.5507,-12.41,70.59,-3.50,-3,2218,293,7404
342.6221,-0.20,70.20,10.03,2,2217,-412,6965
342.6840,23.55,63.18,39.22,16,2199,-543,7135
342.7547,30.55,57.33,40.92,19,2184,-582,7243
342.8175,36.93,17.94,46.58,20,2083,-834,7996
342.8885,45.23,-11.31,52.42,24,2008,-985,6422
342.9507,32.84,-44.85,31.57,16,1922,-686,7328
343.0217,18.28,-60.84,13.15,10,1881,-707,6681
343.0840,9.57,-65.91,2.88,5,1868,-324,6336
343.1551,-13.56,-64.74,-26.98,-10,1871,419,7030
343.2174,-26.77,-50.31,-38.53,-19,1908,833,6591
343.2881,-34.19,-31.59,-44.27,-21,1956,1007,6300
343.3507,-44.24,0.00,-55.84,-25,2037,2655,7183
343.4220,-40.10,28.08,-44.22,-22,2109,1238,6334
343.4840,-22.43,54.99,-17.78,-15,2178,647,6372
343.5551,-11.75,68.64,-5.66,-5,2213,105,7401
343.6173,-2.94,69.03,5.83,0,2214,-190,7037
343.6883,26.25,65.91,44.41,16,2206,-391,6703
343.7507,35.51,36.66,44.24,27,2131,-1408,7406
343.8221,34.01,21.06,42.38,20,2091,-1187,6466
343.8840,44.96,-19.50,52.86,27,1987,-843,6354
343.9550,30.99,-40.56,30.77,20,1933,-869,7063
344.0173,20.56,-61.23,16.30,12,1880,-643,6532
344.0882,5.94,-66.69,-2.96,4,1866,-26,6280
344.1507,-13.17,-67.47,-25.44,-5,1864,83,7172
344.2241,-23.25,-51.48,-35.29,-16,1905,888,11422
344.2842,-33.13,-26.52,-45.67,-19,1969,606,9597
344.3558,-45.28,-0.39,-59.69,-24,2036,1586,6939
344.4175,-36.80,37.05,-39.51,-23,2132,1609,6476
344.4889,-28.61,54.60,-29.79,-15,2177,826,6191
344.5508,-13.83,69.03,-7.20,-11,2214,476,7153
344.6222,-2.37,71.37,4.69,-3,2220,174,6798
