t_s,nx_px,pot_px,err_pred_px,omega_out,pot_raw,pot_vel,frame_age_us
1000.0465,-108.63,42.51,-268.28,200,2146,-7874,6862
1000.1181,120.16,89.70,269.36,-158,2267,7405,6432
1000.1799,-1.24,-71.76,-202.90,-200,1853,-1531,6595
1000.2513,177.74,73.71,310.15,146,2226,5206,6655
1000.3131,51.68,0.78,-66.21,200,2039,-6949,6631
1000.3846,-199.62,-54.21,-297.26,-200,1898,6029,6480
1000.4465,202.61,6.63,341.57,200,2054,-5632,6287
1000.5181,-223.86,-95.94,-381.60,-200,1791,2663,6557
1000.5799,118.46,39.39,268.50,200,2138,-4065,6636
1000.6519,-257.34,-28.47,-440.11,-200,1964,5948,6055
1000.7131,59.06,114.66,197.40,200,2331,-600,6882
1000.7847,-178.50,9.75,-342.14,-200,2062,524,6208
1000.8465,155.51,9.75,333.61,-200,2062,524,8569
1000.9177,-123.53,8.19,-267.58,-10,2058,-5670,6118
1000.9799,159.81,142.35,354.71,200,2402,-561,9332
1001.0518,-68.78,-24.96,-191.83,-50,1973,-3901,6275
1001.1131,209.54,99.84,385.88,159,2293,2700,6519
1001.1849,-71.83,-59.67,-219.08,-200,1884,1566,6464
1001.2465,240.75,63.18,424.32,42,2199,5103,6571
1001.3181,-53.95,-79.56,-197.47,200,1833,-6544,6509
1001.3798,116.48,34.71,257.74,200,2126,3070,6703
1001.4514,-81.95,-81.51,-242.30,200,1828,-6443,6483
1001.5132,23.59,-23.01,114.71,-200,1978,6638,6449
1001.5852,-62.42,-65.13,-192.29,-147,1870,-2235,6029
1001.6465,31.60,108.42,137.16,91,2315,3663,6583
1001.7181,-133.84,-14.04,-279.97,64,2001,-6590,6504
1001.7798,51.12,-14.04,185.76,64,2001,-6590,7129
1001.8522,-63.28,51.87,-179.06,200,2170,-7423,6153
1001.9132,32.17,144.69,144.30,-86,2408,6686,6867
1001.9851,-8.66,-7.02,-103.04,-38,2019,-5980,6319
1002.0465,138.37,161.07,295.35,200,2450,4785,6690
1002.1178,121.95,45.24,-27.06,200,2153,-7988,6020
1002.1799,89.58,62.79,144.19,-63,2198,6235,6712
1002.2513,38.13,-88.92,-69.20,11,1809,-4994,6450
1002.3131,123.10,26.91,250.46,96,2106,4827,6190
1002.3847,-100.56,-103.35,-263.85,-164,1772,-7,7267
1002.4464,53.73,27.69,55.14,-53,2108,5102,6365
1002.5181,-46.02,-23.01,-207.18,200,1978,-5820,6454
1002.5798,105.19,68.64,231.86,200,2213,-884,6433
1002.6544,-215.97,-61.62,-467.71,-200,1879,763,7115
1002.7132,37.37,133.38,178.84,165,2379,2089,8283
1002.7857,-143.77,12.87,-307.32,-200,2070,3254,10099
1002.8466,67.48,12.87,212.60,-200,2070,3254,6802
1002.9182,-15.57,13.65,-122.76,-60,2072,-4189,9559
1002.9798,55.27,150.15,179.15,128,2422,2782,9872
1003.0514,95.26,-33.15,-26.92,94,1952,-6918,10212
1003.1132,21.73,93.21,108.87,-5,2276,6242,9263
1003.1892,147.48,-84.24,57.96,200,1821,-6898,16404
1003.2464,-187.61,-45.24,-294.12,-200,1921,6457,12434
1003.3188,279.03,65.13,455.69,200,2204,940,6850
1003.3798,-149.70,-109.59,-331.78,-200,1756,2030,8050
1003.4511,81.88,27.30,205.88,81,2107,3379,6415
1003.5132,-184.29,-104.13,-392.23,-200,1770,733,8757
1003.5847,49.46,75.27,167.91,162,2230,1182,6676
1003.6466,-133.37,-62.79,-292.00,-200,1876,-964,6893
1003.7184,-52.17,86.97,53.10,-200,2260,7504,9420
1003.7798,-26.28,-7.41,-115.06,-6,2018,-5770,9585
1003.8515,-31.98,150.15,49.81,-50,2422,5580,7012
1003.9133,21.12,28.08,-53.75,200,2109,-7414,10354
1003.9848,-24.80,128.31,38.57,-115,2366,6296,6783
1004.0465,75.17,-12.48,34.43,173,2005,-6945,7188
1004.1186,38.17,91.65,132.92,43,2272,5885,6959
1004.1798,34.35,-83.46,-56.19,200,1823,-6564,6947
1004.2510,52.20,31.20,146.93,-93,2117,6621,6441
1004.3131,31.19,-76.44,-75.53,200,1841,-6629,9223
1004.3850,-24.45,15.99,19.46,-130,2078,7084,6723
1004.4465,109.73,-47.19,27.56,200,1916,-6968,8849
1004.5187,-104.53,-45.24,-132.95,-200,1921,6284,7917
1004.5798,106.13,-18.72,105.79,200,1989,-6916,6680
1004.6512,-171.77,7.80,-205.57,-200,2057,6795,9001
1004.7131,145.83,125.97,256.12,200,2360,-78,8938
1004.7847,-225.84,65.91,-344.42,-200,2206,7026,7017
1004.8464,174.41,127.53,338.50,200,2364,-4880,9864
1004.9187,-170.71,44.85,-354.88,200,2152,-7278,7371
1004.9798,160.56,126.75,348.26,200,2362,-4679,7579
1005.0513,-50.72,-31.98,-172.91,-154,1955,-4108,8330
1005.1132,131.06,99.45,302.50,124,2292,3137,7132
1005.1849,-10.53,-32.37,-108.00,200,1954,-7053,6698
1005.2465,81.40,29.64,200.93,-127,2113,6178,9566
1005.3183,-22.01,-127.53,-136.71,200,1710,-6545,6527
1005.3798,-41.08,6.24,30.85,-102,2053,5797,6464
1005.4514,-42.37,-95.55,-258.32,-91,1792,-3287,7248
1005.5132,51.64,53.04,164.76,151,2173,1434,6294
1005.5849,-162.26,-65.52,-326.17,-200,1869,-1868,6388
1005.6466,39.64,106.47,166.85,150,2310,1844,9531
1005.7185,-162.05,-23.79,-330.84,2,1976,-6763,6294
1005.7798,59.37,177.06,190.52,200,2491,3794,6862
1005.8524,-33.65,41.34,-253.47,-200,2143,1917,7777
1005.9133,114.36,41.34,246.36,-200,2143,1917,7032
1005.9863,-18.24,17.16,-126.18,49,2081,-5617,6566
1006.0465,147.25,128.70,316.84,-49,2367,5881,8337
1006.1186,1.09,-62.01,-93.14,200,1878,-5756,6424
1006.1798,37.53,12.48,152.28,-200,2069,7317,6329
1006.2512,14.07,-92.04,-162.43,7,1801,-6936,6999
1006.3132,109.97,-16.38,241.10,-200,1995,6509,6535
1006.3847,-77.23,-119.73,-238.38,-76,1730,-5132,6920
1006.4465,93.24,33.54,236.21,-77,2123,6607,6687
1006.5182,-137.34,-95.94,-291.96,-127,1791,-2822,7213
1006.5798,28.31,65.91,158.71,-5,2206,3834,8592
1006.6521,-140.02,-60.45,-288.28,-104,1882,-4900,9224
1006.7133,-40.13,52.65,70.30,-200,2172,7203,6095
1006.7839,-51.44,76.83,-252.63,200,2234,-6683,6542
1006.8465,-82.70,144.30,-22.51,-200,2407,7777,8961
1006.9188,48.10,44.07,13.20,200,2150,-7015,7845
