t_s,nx_px,pot_px,err_pred_px,omega_out,pot_raw,pot_vel,frame_age_us
448.0852,-23.20,61.62,-20.26,-12,2195,447,6674
448.1471,-8.02,65.91,-3.15,1,2206,7,8307
448.2182,-9.00,74.88,-3.40,-5,2229,1437,7011
448.2805,-0.62,71.37,3.18,2,2220,-14,6753
448.3519,-0.42,69.42,6.20,3,2215,-154,6741
448.4136,5.36,67.86,8.96,4,2211,-220,6497
448.4851,12.84,59.67,18.05,9,2190,-543,6584
448.5469,13.36,48.75,18.63,7,2162,-358,6186
448.6182,18.71,36.27,20.55,10,2130,-558,6523
448.6802,18.76,25.74,22.10,7,2103,-373,6526
448.7513,25.02,8.58,28.37,12,2059,-337,6162
448.8135,20.42,-5.46,19.04,9,2023,-653,8869
448.8849,26.19,-23.79,29.41,14,1976,-1638,6242
448.9469,19.65,-23.79,16.50,14,1976,-1638,6021
449.0180,20.52,-42.90,22.02,8,1927,-290,6287
449.0802,13.17,-56.94,8.68,3,1891,-250,6115
449.1517,13.25,-62.40,9.38,6,1877,-416,6139
449.2136,7.65,-65.52,6.13,1,1869,-146,6272
449.2849,4.12,-67.86,0.41,1,1863,-493,6279
449.3470,-1.95,-65.52,-7.25,-5,1869,42,6621
449.4184,-7.64,-64.74,-11.78,-6,1871,224,6774
449.4804,-7.59,-56.16,-12.34,-4,1893,106,6696
449.5520,-17.71,-49.14,-22.71,-11,1911,-1249,8151
449.6136,-14.26,-33.93,-14.13,-8,1950,441,6387
449.6853,-26.04,-28.86,-33.77,-8,1963,147,6509
449.7471,-19.88,-2.73,-18.54,-10,2030,989,6646
449.8184,-24.69,10.14,-26.36,-14,2063,830,6883
449.8802,-20.22,24.96,-16.20,-9,2101,431,6174
449.9524,-25.56,37.44,-24.32,-12,2133,459,9921
450.0137,-14.58,51.09,-6.11,-3,2168,302,7700
450.0858,-23.55,59.67,-26.59,-13,2190,431,7003
450.1469,-5.75,70.20,6.19,2,2217,106,13220
450.2197,-11.68,69.03,-15.00,-5,2214,286,10954
450.2804,-2.74,75.66,11.75,4,2231,14,6828
450.3530,4.76,69.42,5.47,5,2215,-250,12200
450.4138,0.63,68.64,3.00,1,2213,405,11859
450.4852,17.28,8.58,16.91,8,2059,-634,10377
450.5469,14.24,51.09,14.36,3,2168,-54,12569
450.6179,24.64,36.27,20.19,12,2130,-678,8233
450.6802,20.43,23.79,22.61,8,2098,-21,9484
450.7519,25.76,14.43,27.70,16,2074,-810,7897
450.8136,22.50,-6.24,22.21,10,2021,-102,7097
450.8850,25.01,-22.23,24.11,12,1980,-819,7716
450.9470,22.51,-30.03,22.51,7,1960,-465,8881
451.0180,18.72,-40.56,14.99,7,1933,488,6828
451.0803,13.91,-55.38,11.70,3,1895,108,8255
451.1519,14.43,-65.52,9.21,7,1869,-1007,6657
451.2136,5.76,-65.13,1.30,0,1870,201,6770
451.2848,5.64,-65.13,0.89,1,1870,237,7327
451.3470,-3.06,-65.52,-10.60,-5,1869,159,7545
451.4180,0.55,-60.45,2.00,0,1882,231,6895
451.4803,-18.15,-59.28,-19.32,-4,1885,196,9321
451.5518,-24.81,-43.68,-25.74,-14,1925,654,7506
451.6136,-18.98,-32.37,-19.89,-8,1954,329,6932
451.6851,-27.78,-26.91,-33.86,-12,1968,265,7336
451.7470,-21.71,-5.46,-20.16,-12,2023,560,7186
451.8179,-23.55,10.92,-23.49,-12,2065,340,7090
451.8824,-21.61,20.67,-21.35,-10,2090,9,13060
451.9516,-23.33,40.56,-17.76,-9,2141,519,9519
452.0135,-17.09,49.53,-13.71,-6,2164,34,6837
452.0850,-20.45,64.35,-17.61,-11,2202,1134,6527
452.1469,-8.55,67.86,-3.87,-1,2211,390,6791
452.2193,-6.68,71.76,-1.85,-1,2221,-36,7484
452.2803,0.15,71.76,8.64,2,2221,-210,12039
452.3515,-0.80,69.81,-0.62,3,2216,-226,7401
452.4136,8.04,68.25,14.85,1,2212,-175,9232
452.4850,10.11,56.55,12.55,7,2182,-529,6671
452.5470,16.56,51.87,26.04,4,2170,-240,7005
452.6181,15.88,35.88,15.18,7,2129,-543,7985
452.6804,22.16,25.74,26.31,11,2103,-376,10153
452.7520,21.70,0.39,19.65,10,2038,-1585,7143
452.8137,27.48,-8.58,35.28,15,2015,-1185,9129
452.8878,17.53,-25.35,9.32,7,1972,-662,8384
452.9470,28.22,-31.59,35.79,16,1956,-170,7651
453.0184,16.64,-47.58,9.41,6,1915,-599,6647
453.0803,16.39,-55.77,16.28,7,1894,-267,7644
453.1518,14.91,-63.57,9.74,9,1874,-455,7064
453.2136,3.67,-67.47,-0.69,-2,1864,-444,9024
453.2851,5.00,-66.30,2.60,1,1867,-207,6668
453.3470,-4.45,-65.52,-11.90,-4,1869,183,7303
453.4185,-3.51,-62.01,-4.94,-3,1878,-5,8379
453.4804,-11.97,-56.16,-20.03,-8,1893,103,6551
453.5522,-13.40,-45.63,-12.74,-13,1920,950,6708
453.6136,-17.02,-35.49,-19.71,-9,1946,464,7549
453.6857,-25.20,-17.94,-31.49,-16,1991,1055,6468
453.7469,-16.99,-2.73,-14.89,-8,2030,457,7328
453.8191,-27.47,11.70,-31.31,-17,2067,763,7113
453.8804,-17.50,21.45,-16.23,-13,2092,1016,6272
453.9517,-21.45,36.66,-22.65,-10,2131,64,7020
454.0136,-19.98,40.95,-16.17,-11,2142,669,10828
454.0852,-16.93,61.62,-12.45,-7,2195,349,7034
454.1469,-12.59,66.69,-10.74,-5,2208,45,7214
454.2190,-6.06,71.76,0.26,0,2221,21,9446
454.2804,-2.89,71.37,0.49,2,2220,-116,8182
454.3516,2.45,70.98,8.00,3,2219,153,6886
454.4136,5.01,65.52,8.20,4,2205,5,9093
454.4851,13.29,56.55,18.67,10,2182,-639,6583
454.5470,11.49,46.80,11.49,7,2157,-53,6285
454.6191,23.63,38.61,25.69,10,2136,-318,6620
454.6804,23.90,25.35,21.13,9,2102,-255,6388
454.7517,26.60,11.70,26.60,11,2067,-449,6643
454.8136,25.21,0.00,26.89,13,2037,-966,6434
454.8852,24.37,-17.16,26.16,10,1993,-217,6183
454.9470,21.95,-37.44,23.29,11,1941,-1050,6884
455.0188,16.38,-44.46,17.08,8,1923,-445,6338
455.0803,13.60,-57.33,14.11,4,1890,-39,6514
455.1525,11.45,-64.35,7.47,5,1872,-228,7642
455.2136,3.64,-66.30,3.91,2,1867,-181,8917
455.2852,-1.64,-67.47,-5.61,-2,1864,10,7447
455.3470,-6.99,-63.96,-11.27,-5,1873,407,8462
455.4186,-6.54,-62.01,-7.90,-4,1878,134,6194
455.4804,-12.27,-58.50,-18.52,-4,1887,36,6545
455.5528,-13.10,-42.90,-7.38,-11,1927,339,7582
455.6136,-20.43,-35.10,-27.33,-10,1947,381,6230
455.6851,-19.21,-15.99,-18.43,-11,1996,354,6363
455.7470,-21.82,-4.68,-25.47,-11,2025,386,8932
455.8191,-22.11,12.48,-20.34,-11,2069,593,6716
455.8804,-19.25,24.57,-18.55,-7,2100,738,6473
455.9522,-21.73,41.34,-16.89,-9,2143,704,7014
456.0137,-15.66,47.19,-12.73,-6,2158,197,10228
456.0852,-21.43,59.28,-19.49,-13,2189,370,8147
456.1470,-7.51,68.25,-2.83,0,2212,-160,10346
456.2186,-9.48,70.20,-6.93,-7,2217,32,7257
456.2803,3.04,71.37,9.68,5,2220,-565,10122
456.3530,-3.07,70.20,-2.43,-3,2217,66,9877
456.4136,11.03,67.08,19.32,10,2209,-332,7559
456.4852,10.27,55.38,11.02,7,2179,-481,8769
456.5470,17.18,51.09,28.11,4,2168,0,9658
456.6188,17.40,32.76,17.54,9,2121,-673,6660
456.6803,20.80,28.08,29.96,6,2109,608,8802
456.7525,23.70,1.56,17.64,13,2041,-871,6838
456.8136,24.70,-8.97,31.69,13,2014,-334,6220
456.8848,18.38,-26.52,8.86,6,1969,-561,7002
456.9470,27.97,-30.03,35.81,14,1960,-459,6503
457.0188,9.68,-55.77,0.33,1,1894,-1418,6503
457.0804,17.78,-55.77,23.30,9,1894,-184,7367
457.1528,6.15,-65.52,-8.40,1,1869,-133,6658
457.2136,7.06,-64.74,7.89,2,1871,-35,6153
457.2855,4.60,-66.30,-2.69,3,1867,-146,6626
457.3471,-4.78,-65.91,-12.66,-4,1868,95,6388
457.4191,-6.09,-59.67,-8.62,-6,1884,444,6366
457.4803,-11.80,-57.72,-22.27,-6,1889,80,8354
457.5525,-12.73,-39.39,-9.92,-8,1936,618,7198
