t_s,nx_px,pot_px,err_pred_px,omega_out,pot_raw,pot_vel,frame_age_us
259.4102,80.25,93.21,-189.88,38,2276,-6360,7062
259.4724,90.68,212.94,432.97,200,2583,1029,9301
259.5441,-12.44,72.15,-334.94,-200,2222,377,6671
259.6056,230.32,181.74,716.29,200,2503,1658,6880
259.6770,-67.27,12.48,-545.57,-200,2069,-387,7117
259.7390,269.64,106.86,761.35,200,2311,-5805,7139
259.8103,-48.00,-6.24,-493.45,-200,2021,2424,6448
259.8723,207.44,67.08,207.44,198,2209,-5558,6459
259.9443,-54.26,19.11,-461.87,-200,2086,6459,6237
260.0056,200.24,105.30,200.24,200,2307,-6483,6634
260.0778,-54.11,21.45,-432.93,200,2092,-7804,6733
260.1389,284.97,189.93,572.14,200,2524,-1944,6669
260.2103,-82.21,70.98,-654.64,200,2219,-7217,6518
260.2723,250.88,188.37,678.64,200,2520,-5777,8343
260.3443,-152.74,83.46,-774.72,-200,2251,4036,6111
260.4056,139.61,208.26,572.11,-200,2571,6587,7074
260.4777,-123.29,55.38,-734.83,-200,2179,947,6485
260.5390,126.35,210.60,597.29,200,2577,4948,6875
260.6104,7.62,210.60,-260.19,200,2577,4948,6174
260.6723,165.40,141.57,710.17,200,2400,-3100,9067
260.7441,-5.73,-13.26,-308.99,-7,2003,-7077,6925
260.8056,198.50,105.69,683.52,-113,2308,6589,6990
260.8779,-73.68,-62.01,-674.61,-200,1878,735,7595
260.9389,102.80,99.45,467.22,200,2292,1273,7332
261.0103,-68.21,-25.74,-646.38,-200,1971,916,7902
261.0723,123.43,124.41,466.25,200,2356,1300,9637
261.1441,-166.48,-1.17,-746.16,-200,2034,2141,7249
261.2056,69.35,168.09,447.21,200,2468,1940,10061
261.2776,-138.41,65.13,-637.36,-200,2204,4141,9249
261.3389,73.24,188.37,474.22,200,2520,-1416,7644
261.4105,-156.13,70.20,-672.30,189,2217,-7195,8604
261.4723,145.28,204.36,644.98,200,2561,-321,6803
261.5442,-88.23,72.93,-311.18,200,2224,-7139,6236
261.6056,72.37,153.66,586.93,-200,2431,7125,7904
261.6779,-39.84,-11.31,-485.14,-200,2008,-1719,8189
261.7389,155.19,99.06,637.87,200,2291,-3914,7187
261.8107,-55.59,-38.61,-543.51,-200,1938,-414,8092
261.8723,173.08,94.77,615.23,200,2280,1023,7104
261.9440,-80.42,-8.19,-80.42,200,2016,-5927,6731
262.0056,-122.85,48.75,189.76,57,2162,5747,11433
262.0780,-195.71,-51.48,-671.05,-200,1905,1660,7414
262.1390,-42.50,105.69,298.51,200,2308,1839,6152
262.2107,-142.19,40.17,-519.94,-200,2140,2385,7829
262.2724,68.93,218.40,487.29,200,2597,5061,7213
262.3447,-20.45,78.78,-311.33,-200,2239,-2040,6498
262.4056,97.28,219.18,517.71,200,2599,3657,9416
262.4778,-71.13,77.61,-507.36,118,2236,-6444,6528
262.5389,164.77,221.52,430.16,200,2605,361,6724
262.6111,89.45,109.98,-489.39,-200,2319,2704,7353
262.6723,224.60,203.97,224.60,200,2560,-1886,6310
262.7441,132.24,203.97,-289.36,200,2560,-1886,6058
262.8057,0.51,-1.56,220.56,200,2033,-4336,6442
262.8778,-199.00,-54.60,-336.94,-200,1897,4454,7989
262.9391,172.67,30.81,645.87,200,2116,-5367,10312
263.0110,-217.63,-80.73,-776.90,-200,1830,2587,7703
263.0722,-43.09,95.16,259.66,200,2281,3535,9548
263.1443,-163.26,-31.98,-570.00,-200,1955,-5675,9116
263.2058,-114.52,29.64,69.76,-200,2113,6636,13740
263.2771,40.21,56.16,15.65,200,2181,-7081,9464
263.3389,-141.48,167.70,-65.29,-200,2467,6610,12498
263.4114,8.25,53.43,-257.04,-136,2174,-6300,7187
263.4724,-50.80,183.69,154.38,-48,2508,5383,6610
263.5430,-73.76,52.26,-441.60,-200,2171,268,6318
263.6057,14.72,165.75,14.72,200,2462,522,6071
263.6781,124.46,111.15,-299.79,197,2322,-6012,6716
263.7389,252.69,141.96,252.69,200,2401,-2991,6348
263.8103,56.33,63.57,-441.02,-200,2200,5882,6817
263.8723,226.66,138.45,226.66,200,2392,-5096,6232
263.9434,1.97,40.95,-642.02,-200,2142,6123,6295
264.0057,250.74,158.73,250.74,200,2444,2742,6262
264.0775,-31.94,45.24,-666.67,-200,2153,4470,6534
264.1390,245.51,186.81,245.51,200,2516,-3968,8938
264.2107,-53.27,141.18,-617.40,200,2399,-7587,6516
264.2725,269.24,253.50,600.90,200,2687,3568,6351
264.3436,-10.88,142.35,-804.36,-200,2402,5641,6587
264.4056,191.30,240.24,191.30,200,2653,-2846,6626
264.4779,-10.20,143.13,-654.04,-200,2404,5759,6145
264.5389,229.07,259.74,229.07,200,2703,1604,8007
264.6107,68.27,137.28,-444.40,-200,2389,6177,6875
264.6723,158.21,201.24,158.21,200,2553,-663,6263
264.7439,20.92,48.75,20.92,-200,2162,3603,6447
264.8056,193.04,13.65,182.52,200,2072,-7629,6376
264.8774,-21.34,54.21,33.87,-200,2176,7115,6253
264.9390,233.29,24.57,233.29,200,2100,-7217,8066
265.0107,-164.61,-53.04,-278.01,200,1901,-8213,7027
265.0723,147.69,47.19,392.01,200,2158,-6646,6355
265.1438,-257.64,-25.74,-155.92,-200,1971,4584,6639
265.2056,-34.17,46.41,244.61,200,2156,-6272,6518
265.2762,-203.75,72.54,100.94,-200,2223,7261,7105
265.3389,41.72,73.32,299.37,200,2225,-7956,10399
265.4104,-283.96,48.36,-183.70,-200,2161,6155,6800
265.4723,14.89,97.89,188.86,200,2288,-6601,9050
265.5439,-237.91,87.36,-225.40,-200,2261,7279,6553
265.6056,98.10,132.60,438.05,-102,2377,6217,6264
265.6765,-209.98,35.88,-141.40,-200,2129,6757,7950
265.7390,130.99,12.48,187.04,200,2069,-7426,7064
265.8107,-130.83,28.47,-48.27,-200,2110,7054,7199
265.8722,77.84,6.24,8.32,200,2053,-6542,6125
265.9440,-29.59,24.57,294.58,-200,2100,5382,7920
266.0056,14.86,-48.36,-193.07,18,1913,-6483,6476
266.0769,-59.07,60.84,252.26,-200,2193,6918,8363
266.1390,14.02,18.72,-168.55,200,2085,-6924,8685
266.2104,-163.47,140.01,-82.71,-200,2396,7328,7018
266.2722,80.67,162.63,130.79,200,2454,-1457,10659
266.3437,-136.59,183.69,10.32,-200,2508,6902,7472
266.4057,59.74,89.31,33.74,200,2266,-6954,6926
